model,strategy,warm_start,role,dataset,iteration,accuracy_mean,accuracy_sem,n_seeds
dnn_match_trafo,entropy_batch,cold,al,mcmc,150,0.613141,0.005335,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,151,0.614746,0.004504,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,152,0.608876,0.004104,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,153,0.605045,0.003089,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,154,0.609834,0.005802,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,155,0.612646,0.005505,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,156,0.609736,0.004365,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,157,0.610713,0.004067,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,158,0.610233,0.004455,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,159,0.606038,0.004722,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,160,0.615109,0.002808,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,161,0.617918,0.004685,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,162,0.613232,0.007545,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,163,0.610100,0.004700,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,164,0.608356,0.005278,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,165,0.614449,0.003490,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,166,0.617907,0.007874,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,167,0.609242,0.005928,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,168,0.610958,0.002327,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,169,0.610446,0.007458,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,170,0.611293,0.006805,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,171,0.600679,0.004316,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,172,0.612646,0.006985,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,173,0.614085,0.002636,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,174,0.611193,0.003877,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,175,0.620345,0.005798,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,176,0.610593,0.006629,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,177,0.617889,0.003359,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,178,0.614104,0.006945,5
dnn_match_trafo,entropy_batch,cold,al,mcmc,179,0.607670,0.007566,4
dnn_match_trafo,entropy_batch,cold,al,mcmc,180,0.623403,0.002860,4
dnn_match_trafo,entropy_batch,cold,al,mcmc,181,0.622797,0.005277,4
dnn_match_trafo,entropy_batch,cold,al,mcmc,182,0.614250,0.007904,4
dnn_match_trafo,entropy_batch,cold,al,mcmc,183,0.610163,0.007813,3
dnn_match_trafo,entropy_batch,cold,al,mcmc,184,0.608660,0.003819,3
dnn_match_trafo,entropy_batch,cold,al,mcmc,185,0.621209,0.007866,3
dnn_match_trafo,entropy_batch,cold,al,mcmc,186,0.614704,0.004198,3
dnn_match_trafo,entropy_batch,cold,al,mcmc,187,0.637345,0.001291,2
dnn_match_trafo,entropy_batch,cold,al,mcmc,188,0.619330,0.003610,2
dnn_match_trafo,entropy_batch,cold,al,mcmc,189,0.629329,0.004995,2
dnn_match_trafo,entropy_batch,cold,al,mcmc,190,0.617606,0.001568,2
dnn_match_trafo,entropy_batch,cold,al,mcmc,191,0.621630,0.000938,2
dnn_match_trafo,entropy_batch,cold,al,mcmc,192,0.614037,0.010031,2
dnn_match_trafo,entropy_batch,cold,al,mcmc,193,0.636225,0.000979,2
dnn_match_trafo,entropy_batch,cold,al,mcmc,194,0.623070,0.000238,2
dnn_match_trafo,entropy_batch,cold,al,mcmc,195,0.612956,0.007778,2
dnn_match_trafo,entropy_batch,cold,al,mcmc,196,0.622963,0.003913,2
dnn_match_trafo,entropy_batch,cold,al,mcmc,197,0.612852,,1
dnn_match_trafo,entropy_batch,cold,al,mcmc,198,0.621066,,1
dnn_match_trafo,entropy_batch,cold,al,mcmc,199,0.629432,,1
dnn_match_trafo,entropy_batch,cold,al,mcmc,200,0.631406,,1
dnn_match_trafo,entropy_batch,cold,al,train,1,0.969000,0.008767,5
dnn_match_trafo,entropy_batch,cold,al,train,2,0.965662,0.008635,5
dnn_match_trafo,entropy_batch,cold,al,train,3,0.934176,0.006867,5
dnn_match_trafo,entropy_batch,cold,al,train,4,0.930670,0.008053,5
dnn_match_trafo,entropy_batch,cold,al,train,5,0.917935,0.008374,5
dnn_match_trafo,entropy_batch,cold,al,train,6,0.912506,0.011485,5
dnn_match_trafo,entropy_batch,cold,al,train,7,0.910755,0.010769,5
dnn_match_trafo,entropy_batch,cold,al,train,8,0.909074,0.011361,5
dnn_match_trafo,entropy_batch,cold,al,train,9,0.905473,0.013304,5
dnn_match_trafo,entropy_batch,cold,al,train,10,0.899244,0.019330,5
dnn_match_trafo,entropy_batch,cold,al,train,11,0.906499,0.023477,5
dnn_match_trafo,entropy_batch,cold,al,train,12,0.906019,0.013545,5
dnn_match_trafo,entropy_batch,cold,al,train,13,0.909488,0.011931,5
dnn_match_trafo,entropy_batch,cold,al,train,14,0.892079,0.016551,5
dnn_match_trafo,entropy_batch,cold,al,train,15,0.905528,0.007341,5
dnn_match_trafo,entropy_batch,cold,al,train,16,0.937849,0.017045,5
dnn_match_trafo,entropy_batch,cold,al,train,17,0.899502,0.020962,5
dnn_match_trafo,entropy_batch,cold,al,train,18,0.928793,0.013694,5
dnn_match_trafo,entropy_batch,cold,al,train,19,0.940377,0.014970,5
dnn_match_trafo,entropy_batch,cold,al,train,20,0.932295,0.013137,5
dnn_match_trafo,entropy_batch,cold,al,train,21,0.925622,0.023417,5
dnn_match_trafo,entropy_batch,cold,al,train,22,0.924309,0.023327,5
dnn_match_trafo,entropy_batch,cold,al,train,23,0.895320,0.015249,5
dnn_match_trafo,entropy_batch,cold,al,train,24,0.949977,0.007174,5
dnn_match_trafo,entropy_batch,cold,al,train,25,0.883897,0.032050,5
dnn_match_trafo,entropy_batch,cold,al,train,26,0.925611,0.023232,5
dnn_match_trafo,entropy_batch,cold,al,train,27,0.894043,0.028886,5
dnn_match_trafo,entropy_batch,cold,al,train,28,0.924237,0.015614,5
dnn_match_trafo,entropy_batch,cold,al,train,29,0.872528,0.020246,5
dnn_match_trafo,entropy_batch,cold,al,train,30,0.880349,0.024321,5
dnn_match_trafo,entropy_batch,cold,al,train,31,0.926008,0.012491,5
dnn_match_trafo,entropy_batch,cold,al,train,32,0.913361,0.020602,5
dnn_match_trafo,entropy_batch,cold,al,train,33,0.847297,0.033095,5
dnn_match_trafo,entropy_batch,cold,al,train,34,0.901701,0.036056,5
dnn_match_trafo,entropy_batch,cold,al,train,35,0.902778,0.024970,5
dnn_match_trafo,entropy_batch,cold,al,train,36,0.919986,0.014134,5
dnn_match_trafo,entropy_batch,cold,al,train,37,0.898427,0.025752,5
dnn_match_trafo,entropy_batch,cold,al,train,38,0.896248,0.019118,5
dnn_match_trafo,entropy_batch,cold,al,train,39,0.855467,0.032287,5
dnn_match_trafo,entropy_batch,cold,al,train,40,0.859318,0.037105,5
dnn_match_trafo,entropy_batch,cold,al,train,41,0.854838,0.030567,5
dnn_match_trafo,entropy_batch,cold,al,train,42,0.897755,0.016599,5
dnn_match_trafo,entropy_batch,cold,al,train,43,0.889429,0.021365,5
dnn_match_trafo,entropy_batch,cold,al,train,44,0.854894,0.029340,5
dnn_match_trafo,entropy_batch,cold,al,train,45,0.908059,0.012778,5
dnn_match_trafo,entropy_batch,cold,al,train,46,0.867611,0.024983,5
dnn_match_trafo,entropy_batch,cold,al,train,47,0.907641,0.011555,5
dnn_match_trafo,entropy_batch,cold,al,train,48,0.870453,0.030615,5
dnn_match_trafo,entropy_batch,cold,al,train,49,0.909477,0.011046,5
dnn_match_trafo,entropy_batch,cold,al,train,50,0.875571,0.033081,5
dnn_match_trafo,entropy_batch,cold,al,train,51,0.903835,0.015219,5
dnn_match_trafo,entropy_batch,cold,al,train,52,0.843338,0.039976,5
dnn_match_trafo,entropy_batch,cold,al,train,53,0.888596,0.023542,5
dnn_match_trafo,entropy_batch,cold,al,train,54,0.905406,0.012173,5
dnn_match_trafo,entropy_batch,cold,al,train,55,0.861512,0.038434,5
dnn_match_trafo,entropy_batch,cold,al,train,56,0.883526,0.030078,5
dnn_match_trafo,entropy_batch,cold,al,train,57,0.904345,0.026633,5
dnn_match_trafo,entropy_batch,cold,al,train,58,0.933626,0.006650,5
dnn_match_trafo,entropy_batch,cold,al,train,59,0.923403,0.010494,5
dnn_match_trafo,entropy_batch,cold,al,train,60,0.925028,0.009172,5
dnn_match_trafo,entropy_batch,cold,al,train,61,0.919413,0.011430,5
dnn_match_trafo,entropy_batch,cold,al,train,62,0.929036,0.007974,5
dnn_match_trafo,entropy_batch,cold,al,train,63,0.932055,0.005972,5
dnn_match_trafo,entropy_batch,cold,al,train,64,0.910560,0.011237,5
dnn_match_trafo,entropy_batch,cold,al,train,65,0.927207,0.004356,5
dnn_match_trafo,entropy_batch,cold,al,train,66,0.925120,0.008672,5
dnn_match_trafo,entropy_batch,cold,al,train,67,0.923688,0.009109,5
dnn_match_trafo,entropy_batch,cold,al,train,68,0.918108,0.011972,5
dnn_match_trafo,entropy_batch,cold,al,train,69,0.903046,0.016508,5
dnn_match_trafo,entropy_batch,cold,al,train,70,0.915920,0.010700,5
dnn_match_trafo,entropy_batch,cold,al,train,71,0.915253,0.009464,5
dnn_match_trafo,entropy_batch,cold,al,train,72,0.894858,0.017168,5
dnn_match_trafo,entropy_batch,cold,al,train,73,0.910400,0.011885,5
dnn_match_trafo,entropy_batch,cold,al,train,74,0.896248,0.015900,5
dnn_match_trafo,entropy_batch,cold,al,train,75,0.903303,0.017750,5
dnn_match_trafo,entropy_batch,cold,al,train,76,0.912533,0.010640,5
dnn_match_trafo,entropy_batch,cold,al,train,77,0.905546,0.009511,5
dnn_match_trafo,entropy_batch,cold,al,train,78,0.912286,0.013915,5
dnn_match_trafo,entropy_batch,cold,al,train,79,0.891756,0.023339,5
dnn_match_trafo,entropy_batch,cold,al,train,80,0.907295,0.009599,5
dnn_match_trafo,entropy_batch,cold,al,train,81,0.907096,0.012331,5
dnn_match_trafo,entropy_batch,cold,al,train,82,0.886827,0.018070,5
dnn_match_trafo,entropy_batch,cold,al,train,83,0.895735,0.016040,5
dnn_match_trafo,entropy_batch,cold,al,train,84,0.880276,0.025911,5
dnn_match_trafo,entropy_batch,cold,al,train,85,0.902944,0.018220,5
dnn_match_trafo,entropy_batch,cold,al,train,86,0.873113,0.021524,5
dnn_match_trafo,entropy_batch,cold,al,train,87,0.904905,0.010401,5
dnn_match_trafo,entropy_batch,cold,al,train,88,0.896521,0.019348,5
dnn_match_trafo,entropy_batch,cold,al,train,89,0.890260,0.015920,5
dnn_match_trafo,entropy_batch,cold,al,train,90,0.896123,0.012793,5
dnn_match_trafo,entropy_batch,cold,al,train,91,0.893964,0.018659,5
dnn_match_trafo,entropy_batch,cold,al,train,92,0.903500,0.010578,5
dnn_match_trafo,entropy_batch,cold,al,train,93,0.891636,0.014442,5
dnn_match_trafo,entropy_batch,cold,al,train,94,0.887605,0.013600,5
dnn_match_trafo,entropy_batch,cold,al,train,95,0.893062,0.015956,5
dnn_match_trafo,entropy_batch,cold,al,train,96,0.887501,0.014180,5
dnn_match_trafo,entropy_batch,cold,al,train,97,0.904643,0.011105,5
dnn_match_trafo,entropy_batch,cold,al,train,98,0.888337,0.020220,5
dnn_match_trafo,entropy_batch,cold,al,train,99,0.899624,0.011101,5
dnn_match_trafo,entropy_batch,cold,al,train,100,0.886894,0.016410,5
dnn_match_trafo,entropy_batch,cold,al,train,101,0.897350,0.015568,5
dnn_match_trafo,entropy_batch,cold,al,train,102,0.888342,0.013503,5
dnn_match_trafo,entropy_batch,cold,al,train,103,0.892123,0.014398,5
dnn_match_trafo,entropy_batch,cold,al,train,104,0.890048,0.015138,5
dnn_match_trafo,entropy_batch,cold,al,train,105,0.890828,0.014972,5
dnn_match_trafo,entropy_batch,cold,al,train,106,0.898156,0.013869,5
dnn_match_trafo,entropy_batch,cold,al,train,107,0.904657,0.011807,5
dnn_match_trafo,entropy_batch,cold,al,train,108,0.888973,0.014947,5
dnn_match_trafo,entropy_batch,cold,al,train,109,0.892561,0.013464,5
dnn_match_trafo,entropy_batch,cold,al,train,110,0.881754,0.016587,5
dnn_match_trafo,entropy_batch,cold,al,train,111,0.889094,0.014822,5
dnn_match_trafo,entropy_batch,cold,al,train,112,0.876801,0.015898,5
dnn_match_trafo,entropy_batch,cold,al,train,113,0.885778,0.014301,5
dnn_match_trafo,entropy_batch,cold,al,train,114,0.887689,0.015766,5
dnn_match_trafo,entropy_batch,cold,al,train,115,0.874259,0.016904,5
dnn_match_trafo,entropy_batch,cold,al,train,116,0.880135,0.014401,5
dnn_match_trafo,entropy_batch,cold,al,train,117,0.883910,0.015336,5
dnn_match_trafo,entropy_batch,cold,al,train,118,0.873868,0.018972,5
dnn_match_trafo,entropy_batch,cold,al,train,119,0.867592,0.018125,5
dnn_match_trafo,entropy_batch,cold,al,train,120,0.874882,0.017217,5
dnn_match_trafo,entropy_batch,cold,al,train,121,0.890690,0.016714,5
dnn_match_trafo,entropy_batch,cold,al,train,122,0.876271,0.014366,5
dnn_match_trafo,entropy_batch,cold,al,train,123,0.886955,0.012710,5
dnn_match_trafo,entropy_batch,cold,al,train,124,0.880544,0.015782,5
dnn_match_trafo,entropy_batch,cold,al,train,125,0.881322,0.015265,5
dnn_match_trafo,entropy_batch,cold,al,train,126,0.883043,0.015839,5
dnn_match_trafo,entropy_batch,cold,al,train,127,0.890715,0.011816,5
dnn_match_trafo,entropy_batch,cold,al,train,128,0.870815,0.017357,5
dnn_match_trafo,entropy_batch,cold,al,train,129,0.881070,0.012897,5
dnn_match_trafo,entropy_batch,cold,al,train,130,0.862387,0.016818,5
dnn_match_trafo,entropy_batch,cold,al,train,131,0.873572,0.017590,5
dnn_match_trafo,entropy_batch,cold,al,train,132,0.876708,0.011798,5
dnn_match_trafo,entropy_batch,cold,al,train,133,0.872587,0.017321,5
dnn_match_trafo,entropy_batch,cold,al,train,134,0.871155,0.016576,5
dnn_match_trafo,entropy_batch,cold,al,train,135,0.882634,0.011937,5
dnn_match_trafo,entropy_batch,cold,al,train,136,0.884752,0.017380,5
dnn_match_trafo,entropy_batch,cold,al,train,137,0.889623,0.014612,5
dnn_match_trafo,entropy_batch,cold,al,train,138,0.886332,0.012573,5
dnn_match_trafo,entropy_batch,cold,al,train,139,0.883010,0.015805,5
dnn_match_trafo,entropy_batch,cold,al,train,140,0.886568,0.009180,5
dnn_match_trafo,entropy_batch,cold,al,train,141,0.872659,0.012221,5
dnn_match_trafo,entropy_batch,cold,al,train,142,0.858600,0.016860,5
dnn_match_trafo,entropy_batch,cold,al,train,143,0.878263,0.014873,5
dnn_match_trafo,entropy_batch,cold,al,train,144,0.872949,0.018313,5
dnn_match_trafo,entropy_batch,cold,al,train,145,0.874776,0.014874,5
dnn_match_trafo,entropy_batch,cold,al,train,146,0.860906,0.016654,5
dnn_match_trafo,entropy_batch,cold,al,train,147,0.862459,0.015353,5
dnn_match_trafo,entropy_batch,cold,al,train,148,0.864189,0.014869,5
dnn_match_trafo,entropy_batch,cold,al,train,149,0.858460,0.025266,5
dnn_match_trafo,entropy_batch,cold,al,train,150,0.855238,0.017566,5
dnn_match_trafo,entropy_batch,cold,al,train,151,0.885997,0.018609,5
dnn_match_trafo,entropy_batch,cold,al,train,152,0.870639,0.012189,5
dnn_match_trafo,entropy_batch,cold,al,train,153,0.866801,0.013498,5
dnn_match_trafo,entropy_batch,cold,al,train,154,0.867409,0.013083,5
dnn_match_trafo,entropy_batch,cold,al,train,155,0.857316,0.022374,5
dnn_match_trafo,entropy_batch,cold,al,train,156,0.866902,0.014532,5
dnn_match_trafo,entropy_batch,cold,al,train,157,0.877529,0.011712,5
dnn_match_trafo,entropy_batch,cold,al,train,158,0.866584,0.012967,5
dnn_match_trafo,entropy_batch,cold,al,train,159,0.874158,0.012001,5
dnn_match_trafo,entropy_batch,cold,al,train,160,0.875338,0.016406,5
dnn_match_trafo,entropy_batch,cold,al,train,161,0.870188,0.010161,5
dnn_match_trafo,entropy_batch,cold,al,train,162,0.857457,0.011749,5
dnn_match_trafo,entropy_batch,cold,al,train,163,0.842039,0.004984,5
dnn_match_trafo,entropy_batch,cold,al,train,164,0.855290,0.018193,5
dnn_match_trafo,entropy_batch,cold,al,train,165,0.877769,0.011451,5
dnn_match_trafo,entropy_batch,cold,al,train,166,0.879101,0.010995,5
dnn_match_trafo,entropy_batch,cold,al,train,167,0.854073,0.013938,5
dnn_match_trafo,entropy_batch,cold,al,train,168,0.849931,0.014660,5
dnn_match_trafo,entropy_batch,cold,al,train,169,0.856292,0.013785,5
dnn_match_trafo,entropy_batch,cold,al,train,170,0.848293,0.006651,5
dnn_match_trafo,entropy_batch,cold,al,train,171,0.832798,0.008090,5
dnn_match_trafo,entropy_batch,cold,al,train,172,0.867394,0.014195,5
dnn_match_trafo,entropy_batch,cold,al,train,173,0.853368,0.009777,5
dnn_match_trafo,entropy_batch,cold,al,train,174,0.852763,0.009341,5
dnn_match_trafo,entropy_batch,cold,al,train,175,0.871838,0.010702,5
dnn_match_trafo,entropy_batch,cold,al,train,176,0.864134,0.016078,5
dnn_match_trafo,entropy_batch,cold,al,train,177,0.868921,0.014611,5
dnn_match_trafo,entropy_batch,cold,al,train,178,0.872072,0.008664,5
dnn_match_trafo,entropy_batch,cold,al,train,179,0.852934,0.014804,4
dnn_match_trafo,entropy_batch,cold,al,train,180,0.870283,0.009452,4
dnn_match_trafo,entropy_batch,cold,al,train,181,0.875051,0.013788,4
dnn_match_trafo,entropy_batch,cold,al,train,182,0.855201,0.019105,4
dnn_match_trafo,entropy_batch,cold,al,train,183,0.867729,0.009224,3
dnn_match_trafo,entropy_batch,cold,al,train,184,0.878931,0.011790,3
dnn_match_trafo,entropy_batch,cold,al,train,185,0.888849,0.008465,3
dnn_match_trafo,entropy_batch,cold,al,train,186,0.860980,0.012080,3
dnn_match_trafo,entropy_batch,cold,al,train,187,0.905520,0.009063,2
dnn_match_trafo,entropy_batch,cold,al,train,188,0.893395,0.020311,2
dnn_match_trafo,entropy_batch,cold,al,train,189,0.875338,0.016948,2
dnn_match_trafo,entropy_batch,cold,al,train,190,0.849518,0.022123,2
dnn_match_trafo,entropy_batch,cold,al,train,191,0.868081,0.011265,2
dnn_match_trafo,entropy_batch,cold,al,train,192,0.855862,0.031272,2
dnn_match_trafo,entropy_batch,cold,al,train,193,0.889412,0.021870,2
dnn_match_trafo,entropy_batch,cold,al,train,194,0.885171,0.017040,2
dnn_match_trafo,entropy_batch,cold,al,train,195,0.864454,0.019158,2
dnn_match_trafo,entropy_batch,cold,al,train,196,0.848235,0.029441,2
dnn_match_trafo,entropy_batch,cold,al,train,197,0.892275,,1
dnn_match_trafo,entropy_batch,cold,al,train,198,0.902039,,1
dnn_match_trafo,entropy_batch,cold,al,train,199,0.897705,,1
dnn_match_trafo,entropy_batch,cold,al,train,200,0.906790,,1
dnn_match_trafo,entropy_batch,cold,al,val,1,0.926500,0.004912,5
dnn_match_trafo,entropy_batch,cold,al,val,2,0.915506,0.003292,5
dnn_match_trafo,entropy_batch,cold,al,val,3,0.899863,0.005826,5
dnn_match_trafo,entropy_batch,cold,al,val,4,0.894687,0.003925,5
dnn_match_trafo,entropy_batch,cold,al,val,5,0.884394,0.005434,5
dnn_match_trafo,entropy_batch,cold,al,val,6,0.869701,0.006009,5
dnn_match_trafo,entropy_batch,cold,al,val,7,0.870391,0.008107,5
dnn_match_trafo,entropy_batch,cold,al,val,8,0.860359,0.006186,5
dnn_match_trafo,entropy_batch,cold,al,val,9,0.858317,0.006861,5
dnn_match_trafo,entropy_batch,cold,al,val,10,0.856902,0.007063,5
dnn_match_trafo,entropy_batch,cold,al,val,11,0.850824,0.013139,5
dnn_match_trafo,entropy_batch,cold,al,val,12,0.842300,0.002940,5
dnn_match_trafo,entropy_batch,cold,al,val,13,0.840493,0.005477,5
dnn_match_trafo,entropy_batch,cold,al,val,14,0.837436,0.005135,5
dnn_match_trafo,entropy_batch,cold,al,val,15,0.843292,0.008805,5
dnn_match_trafo,entropy_batch,cold,al,val,16,0.860887,0.010886,5
dnn_match_trafo,entropy_batch,cold,al,val,17,0.831750,0.009515,5
dnn_match_trafo,entropy_batch,cold,al,val,18,0.853858,0.006854,5
dnn_match_trafo,entropy_batch,cold,al,val,19,0.850456,0.012831,5
dnn_match_trafo,entropy_batch,cold,al,val,20,0.844119,0.013523,5
dnn_match_trafo,entropy_batch,cold,al,val,21,0.832849,0.009397,5
dnn_match_trafo,entropy_batch,cold,al,val,22,0.843381,0.014603,5
dnn_match_trafo,entropy_batch,cold,al,val,23,0.836321,0.016842,5
dnn_match_trafo,entropy_batch,cold,al,val,24,0.854618,0.016784,5
dnn_match_trafo,entropy_batch,cold,al,val,25,0.808018,0.017472,5
dnn_match_trafo,entropy_batch,cold,al,val,26,0.832500,0.013886,5
dnn_match_trafo,entropy_batch,cold,al,val,27,0.806492,0.013737,5
dnn_match_trafo,entropy_batch,cold,al,val,28,0.816529,0.014118,5
dnn_match_trafo,entropy_batch,cold,al,val,29,0.802496,0.011726,5
dnn_match_trafo,entropy_batch,cold,al,val,30,0.807829,0.011727,5
dnn_match_trafo,entropy_batch,cold,al,val,31,0.831113,0.014112,5
dnn_match_trafo,entropy_batch,cold,al,val,32,0.821493,0.017025,5
dnn_match_trafo,entropy_batch,cold,al,val,33,0.789538,0.015646,5
dnn_match_trafo,entropy_batch,cold,al,val,34,0.816570,0.023403,5
dnn_match_trafo,entropy_batch,cold,al,val,35,0.813943,0.018692,5
dnn_match_trafo,entropy_batch,cold,al,val,36,0.828377,0.013494,5
dnn_match_trafo,entropy_batch,cold,al,val,37,0.811357,0.015265,5
dnn_match_trafo,entropy_batch,cold,al,val,38,0.802388,0.010922,5
dnn_match_trafo,entropy_batch,cold,al,val,39,0.789824,0.017757,5
dnn_match_trafo,entropy_batch,cold,al,val,40,0.780120,0.018394,5
dnn_match_trafo,entropy_batch,cold,al,val,41,0.789363,0.013352,5
dnn_match_trafo,entropy_batch,cold,al,val,42,0.789157,0.010399,5
dnn_match_trafo,entropy_batch,cold,al,val,43,0.795793,0.011465,5
dnn_match_trafo,entropy_batch,cold,al,val,44,0.763902,0.015610,5
dnn_match_trafo,entropy_batch,cold,al,val,45,0.798546,0.015702,5
dnn_match_trafo,entropy_batch,cold,al,val,46,0.774495,0.015691,5
dnn_match_trafo,entropy_batch,cold,al,val,47,0.806831,0.013627,5
dnn_match_trafo,entropy_batch,cold,al,val,48,0.781761,0.016521,5
dnn_match_trafo,entropy_batch,cold,al,val,49,0.804911,0.013796,5
dnn_match_trafo,entropy_batch,cold,al,val,50,0.782569,0.020273,5
dnn_match_trafo,entropy_batch,cold,al,val,51,0.797122,0.020021,5
dnn_match_trafo,entropy_batch,cold,al,val,52,0.767993,0.021189,5
dnn_match_trafo,entropy_batch,cold,al,val,53,0.784509,0.026497,5
dnn_match_trafo,entropy_batch,cold,al,val,54,0.801299,0.017619,5
dnn_match_trafo,entropy_batch,cold,al,val,55,0.771600,0.023255,5
dnn_match_trafo,entropy_batch,cold,al,val,56,0.782497,0.025330,5
dnn_match_trafo,entropy_batch,cold,al,val,57,0.802242,0.016154,5
dnn_match_trafo,entropy_batch,cold,al,val,58,0.816069,0.010502,5
dnn_match_trafo,entropy_batch,cold,al,val,59,0.818624,0.007537,5
dnn_match_trafo,entropy_batch,cold,al,val,60,0.826529,0.006709,5
dnn_match_trafo,entropy_batch,cold,al,val,61,0.829918,0.004598,5
dnn_match_trafo,entropy_batch,cold,al,val,62,0.835020,0.007321,5
dnn_match_trafo,entropy_batch,cold,al,val,63,0.831728,0.004988,5
dnn_match_trafo,entropy_batch,cold,al,val,64,0.811681,0.010223,5
dnn_match_trafo,entropy_batch,cold,al,val,65,0.826125,0.003493,5
dnn_match_trafo,entropy_batch,cold,al,val,66,0.818989,0.008525,5
dnn_match_trafo,entropy_batch,cold,al,val,67,0.824932,0.009028,5
dnn_match_trafo,entropy_batch,cold,al,val,68,0.833107,0.007021,5
dnn_match_trafo,entropy_batch,cold,al,val,69,0.816345,0.015040,5
dnn_match_trafo,entropy_batch,cold,al,val,70,0.824089,0.008162,5
dnn_match_trafo,entropy_batch,cold,al,val,71,0.823118,0.003982,5
dnn_match_trafo,entropy_batch,cold,al,val,72,0.798488,0.009730,5
dnn_match_trafo,entropy_batch,cold,al,val,73,0.820532,0.008087,5
dnn_match_trafo,entropy_batch,cold,al,val,74,0.821083,0.008918,5
dnn_match_trafo,entropy_batch,cold,al,val,75,0.815324,0.009132,5
dnn_match_trafo,entropy_batch,cold,al,val,76,0.816411,0.004445,5
dnn_match_trafo,entropy_batch,cold,al,val,77,0.824466,0.005980,5
dnn_match_trafo,entropy_batch,cold,al,val,78,0.817285,0.012132,5
dnn_match_trafo,entropy_batch,cold,al,val,79,0.799354,0.019976,5
dnn_match_trafo,entropy_batch,cold,al,val,80,0.818396,0.004617,5
dnn_match_trafo,entropy_batch,cold,al,val,81,0.819320,0.005724,5
dnn_match_trafo,entropy_batch,cold,al,val,82,0.803854,0.008347,5
dnn_match_trafo,entropy_batch,cold,al,val,83,0.824922,0.007724,5
dnn_match_trafo,entropy_batch,cold,al,val,84,0.797967,0.014688,5
dnn_match_trafo,entropy_batch,cold,al,val,85,0.817393,0.010866,5
dnn_match_trafo,entropy_batch,cold,al,val,86,0.797042,0.016223,5
dnn_match_trafo,entropy_batch,cold,al,val,87,0.816549,0.005111,5
dnn_match_trafo,entropy_batch,cold,al,val,88,0.795969,0.012964,5
dnn_match_trafo,entropy_batch,cold,al,val,89,0.817784,0.008059,5
dnn_match_trafo,entropy_batch,cold,al,val,90,0.810453,0.005087,5
dnn_match_trafo,entropy_batch,cold,al,val,91,0.815203,0.004415,5
dnn_match_trafo,entropy_batch,cold,al,val,92,0.816943,0.003557,5
dnn_match_trafo,entropy_batch,cold,al,val,93,0.817152,0.003900,5
dnn_match_trafo,entropy_batch,cold,al,val,94,0.806121,0.004988,5
dnn_match_trafo,entropy_batch,cold,al,val,95,0.816706,0.007027,5
dnn_match_trafo,entropy_batch,cold,al,val,96,0.814772,0.004878,5
dnn_match_trafo,entropy_batch,cold,al,val,97,0.813365,0.003847,5
dnn_match_trafo,entropy_batch,cold,al,val,98,0.805358,0.007506,5
dnn_match_trafo,entropy_batch,cold,al,val,99,0.821360,0.003772,5
dnn_match_trafo,entropy_batch,cold,al,val,100,0.800986,0.007794,5
dnn_match_trafo,entropy_batch,cold,al,val,101,0.801686,0.009515,5
dnn_match_trafo,entropy_batch,cold,al,val,102,0.809631,0.004298,5
dnn_match_trafo,entropy_batch,cold,al,val,103,0.812778,0.008464,5
dnn_match_trafo,entropy_batch,cold,al,val,104,0.807492,0.005523,5
dnn_match_trafo,entropy_batch,cold,al,val,105,0.812763,0.006409,5
dnn_match_trafo,entropy_batch,cold,al,val,106,0.821115,0.004045,5
dnn_match_trafo,entropy_batch,cold,al,val,107,0.823347,0.003621,5
dnn_match_trafo,entropy_batch,cold,al,val,108,0.810105,0.005170,5
dnn_match_trafo,entropy_batch,cold,al,val,109,0.806652,0.003425,5
dnn_match_trafo,entropy_batch,cold,al,val,110,0.807131,0.004952,5
dnn_match_trafo,entropy_batch,cold,al,val,111,0.804315,0.011215,5
dnn_match_trafo,entropy_batch,cold,al,val,112,0.804464,0.006446,5
dnn_match_trafo,entropy_batch,cold,al,val,113,0.807701,0.006586,5
